2026-03-13 14:52:50.521 +02:00 [INF] Starting database migration process...
2026-03-13 14:52:56.815 +02:00 [INF] Database migration completed successfully.
2026-03-13 14:52:57.055 +02:00 [INF] Comments.RepliesJson column check/creation completed
2026-03-13 14:52:58.706 +02:00 [INF] Projects.Views column check/creation completed
2026-03-13 14:53:00.730 +02:00 [INF] Projects.IsFeatured column check/creation completed
2026-03-13 14:53:02.619 +02:00 [INF] Projects.GalleryJson column check/creation completed
2026-03-13 14:53:04.988 +02:00 [INF] Projects.ResponsibilitiesJson column check/creation completed
2026-03-13 14:53:07.580 +02:00 [INF] Projects.ReactionsCount column check/creation completed
2026-03-13 14:53:08.755 +02:00 [INF] Projects.Title_Ar column check/creation completed
2026-03-13 14:53:10.933 +02:00 [INF] Projects.Description_Ar column check/creation completed
2026-03-13 14:53:12.918 +02:00 [INF] Projects.Summary_Ar column check/creation completed
2026-03-13 14:53:14.841 +02:00 [INF] Projects.Category_Ar column check/creation completed
2026-03-13 14:53:17.259 +02:00 [INF] Projects.Tags_Ar column check/creation completed
2026-03-13 14:53:18.902 +02:00 [INF] Projects.Niche_Ar column check/creation completed
2026-03-13 14:53:20.679 +02:00 [INF] Projects.Company_Ar column check/creation completed
2026-03-13 14:53:21.581 +02:00 [INF] Projects.Duration_Ar column check/creation completed
2026-03-13 14:53:22.456 +02:00 [INF] Projects.Language_Ar column check/creation completed
2026-03-13 14:53:24.323 +02:00 [INF] Projects.Architecture_Ar column check/creation completed
2026-03-13 14:53:25.922 +02:00 [INF] Projects.Status_Ar column check/creation completed
2026-03-13 14:53:28.577 +02:00 [INF] KeyFeatures.Title_Ar column check/creation completed
2026-03-13 14:53:30.090 +02:00 [INF] KeyFeatures.Description_Ar column check/creation completed
2026-03-13 14:53:30.864 +02:00 [INF] ChangelogItems.Title_Ar column check/creation completed
2026-03-13 14:53:32.235 +02:00 [INF] ChangelogItems.Description_Ar column check/creation completed
2026-03-13 14:53:35.083 +02:00 [INF] Admin user already exists: m.ssaid356@gmail.com
2026-03-13 14:53:36.863 +02:00 [ERR] Hosting failed to start
System.IO.IOException: Failed to bind to address http://127.0.0.1:5283: address already in use.
 ---> Microsoft.AspNetCore.Connections.AddressInUseException: Only one usage of each socket address (protocol/network address/port) is normally permitted.
 ---> System.Net.Sockets.SocketException (10048): Only one usage of each socket address (protocol/network address/port) is normally permitted.
   at System.Net.Sockets.Socket.UpdateStatusAfterSocketErrorAndThrowException(SocketError error, Boolean disconnectOnFailure, String callerName)
   at System.Net.Sockets.Socket.DoBind(EndPoint endPointSnapshot, SocketAddress socketAddress)
   at System.Net.Sockets.Socket.Bind(EndPoint localEP)
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportOptions.CreateDefaultBoundListenSocket(EndPoint endpoint)
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketConnectionListener.Bind()
   --- End of inner exception stack trace ---
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketConnectionListener.Bind()
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportFactory.BindAsync(EndPoint endpoint, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.TransportManager.BindAsync(EndPoint endPoint, ConnectionDelegate connectionDelegate, EndpointConfig endpointConfig, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerImpl.<>c__DisplayClass28_0`1.<<StartAsync>g__OnBind|0>d.MoveNext()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.AddressBinder.BindEndpointAsync(ListenOptions endpoint, AddressBindContext context, CancellationToken cancellationToken)
   --- End of inner exception stack trace ---
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.AddressBinder.BindEndpointAsync(ListenOptions endpoint, AddressBindContext context, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.LocalhostListenOptions.BindAsync(AddressBindContext context, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.AddressBinder.AddressesStrategy.BindAsync(AddressBindContext context, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerImpl.BindAsync(CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerImpl.StartAsync[TContext](IHttpApplication`1 application, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Hosting.GenericWebHostService.StartAsync(CancellationToken cancellationToken)
   at Microsoft.Extensions.Hosting.Internal.Host.<StartAsync>b__14_1(IHostedService service, CancellationToken token)
   at Microsoft.Extensions.Hosting.Internal.Host.ForeachService[T](IEnumerable`1 services, CancellationToken token, Boolean concurrent, Boolean abortOnFirstException, List`1 exceptions, Func`3 operation)
2026-03-13 19:36:29.878 +02:00 [INF] Starting database migration process...
2026-03-13 19:36:35.263 +02:00 [INF] Database migration completed successfully.
2026-03-13 19:36:35.770 +02:00 [INF] Comments.RepliesJson column check/creation completed
2026-03-13 19:36:35.888 +02:00 [INF] Projects.Views column check/creation completed
2026-03-13 19:36:35.969 +02:00 [INF] Projects.IsFeatured column check/creation completed
2026-03-13 19:36:36.038 +02:00 [INF] Projects.GalleryJson column check/creation completed
2026-03-13 19:36:36.100 +02:00 [INF] Projects.ResponsibilitiesJson column check/creation completed
2026-03-13 19:36:36.160 +02:00 [INF] Projects.ReactionsCount column check/creation completed
2026-03-13 19:36:36.233 +02:00 [INF] Projects.Title_Ar column check/creation completed
2026-03-13 19:36:36.284 +02:00 [INF] Projects.Description_Ar column check/creation completed
2026-03-13 19:36:36.343 +02:00 [INF] Projects.Summary_Ar column check/creation completed
2026-03-13 19:36:36.398 +02:00 [INF] Projects.Category_Ar column check/creation completed
2026-03-13 19:36:36.449 +02:00 [INF] Projects.Tags_Ar column check/creation completed
2026-03-13 19:36:36.509 +02:00 [INF] Projects.Niche_Ar column check/creation completed
2026-03-13 19:36:36.557 +02:00 [INF] Projects.Company_Ar column check/creation completed
2026-03-13 19:36:36.605 +02:00 [INF] Projects.Duration_Ar column check/creation completed
2026-03-13 19:36:36.679 +02:00 [INF] Projects.Language_Ar column check/creation completed
2026-03-13 19:36:36.734 +02:00 [INF] Projects.Architecture_Ar column check/creation completed
2026-03-13 19:36:36.790 +02:00 [INF] Projects.Status_Ar column check/creation completed
2026-03-13 19:36:36.860 +02:00 [INF] KeyFeatures.Title_Ar column check/creation completed
2026-03-13 19:36:36.920 +02:00 [INF] KeyFeatures.Description_Ar column check/creation completed
2026-03-13 19:36:36.993 +02:00 [INF] ChangelogItems.Title_Ar column check/creation completed
2026-03-13 19:36:37.041 +02:00 [INF] ChangelogItems.Description_Ar column check/creation completed
2026-03-13 19:36:37.790 +02:00 [INF] Admin user already exists: m.ssaid356@gmail.com
2026-03-13 19:36:50.177 +02:00 [WRN] Failed to determine the https port for redirect.
2026-03-13 19:39:22.497 +02:00 [INF] HTTP PUT /api/skills/160d5234-b1bc-45a4-8513-c3a00490a1d9 responded 200 in 19387.7439 ms
2026-03-13 19:39:22.611 +02:00 [INF] HTTP PUT /api/skills/89eedf30-ca36-4161-af1a-ee0907210b6c responded 200 in 16871.0092 ms
2026-03-13 19:39:22.986 +02:00 [INF] HTTP PUT /api/skills/00248bf2-6b2c-458f-906b-5ea74055dce7 responded 200 in 22099.2809 ms
2026-03-13 19:39:23.489 +02:00 [INF] HTTP PUT /api/skills/126cc07e-177d-4130-b468-db580411d911 responded 200 in 21999.1834 ms
2026-03-13 19:39:24.158 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1496 ms
2026-03-13 19:39:26.609 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 243.6423 ms
2026-03-13 19:39:32.038 +02:00 [INF] HTTP GET /hubs/notifications responded 101 in 148779.3048 ms
2026-03-13 19:39:32.041 +02:00 [INF] HTTP GET /hubs/notifications responded 101 in 148757.4825 ms
2026-03-13 19:39:33.209 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1554 ms
2026-03-13 19:39:33.225 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0700 ms
2026-03-13 19:39:33.254 +02:00 [INF] HTTP OPTIONS /hubs/notifications/negotiate responded 204 in 0.0829 ms
2026-03-13 19:39:33.275 +02:00 [INF] HTTP OPTIONS /api/services responded 204 in 0.0758 ms
2026-03-13 19:39:33.389 +02:00 [INF] HTTP POST /hubs/notifications/negotiate responded 200 in 0.9218 ms
2026-03-13 19:39:33.294 +02:00 [INF] HTTP OPTIONS /api/experiences responded 204 in 0.1099 ms
2026-03-13 19:39:33.327 +02:00 [INF] HTTP GET /api/bio responded 200 in 15.4581 ms
2026-03-13 19:39:33.275 +02:00 [INF] HTTP OPTIONS /api/skills responded 204 in 0.0541 ms
2026-03-13 19:39:33.406 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1181 ms
2026-03-13 19:39:33.511 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 98.9022 ms
2026-03-13 19:39:33.595 +02:00 [INF] HTTP GET /api/projects/featured responded 200 in 256.3805 ms
2026-03-13 19:39:34.010 +02:00 [INF] HTTP GET /api/bio responded 200 in 87.0277 ms
2026-03-13 19:39:34.173 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 47.3890 ms
2026-03-13 19:39:35.820 +02:00 [INF] HTTP OPTIONS /hubs/notifications/negotiate responded 204 in 0.0671 ms
2026-03-13 19:39:36.062 +02:00 [INF] HTTP GET /api/experiences responded 200 in 33.2895 ms
2026-03-13 19:39:36.062 +02:00 [INF] HTTP POST /hubs/notifications/negotiate responded 200 in 0.5502 ms
2026-03-13 19:39:36.063 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 0.8168 ms
2026-03-13 19:39:36.084 +02:00 [INF] HTTP GET /api/skills responded 200 in 25.3765 ms
2026-03-13 19:40:03.263 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0867 ms
2026-03-13 19:40:03.465 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 32.9492 ms
2026-03-13 19:40:33.223 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0878 ms
2026-03-13 19:40:35.814 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 37.8930 ms
2026-03-13 19:41:03.237 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 1.2108 ms
2026-03-13 19:41:05.339 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 1.6102 ms
2026-03-13 19:41:33.281 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0475 ms
2026-03-13 19:41:35.123 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 183.2248 ms
2026-03-13 19:42:03.257 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0481 ms
2026-03-13 19:42:03.734 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 1.6473 ms
2026-03-13 19:42:33.212 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0584 ms
2026-03-13 19:42:36.312 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 83.6074 ms
2026-03-13 19:43:21.963 +02:00 [INF] HTTP GET /hubs/notifications responded 101 in 225807.0598 ms
2026-03-13 19:43:53.251 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1424 ms
2026-03-13 19:43:53.252 +02:00 [INF] HTTP OPTIONS /hubs/notifications/negotiate responded 204 in 0.0381 ms
2026-03-13 19:44:04.215 +02:00 [INF] HTTP OPTIONS /hubs/notifications/negotiate responded 204 in 0.0528 ms
2026-03-13 19:44:04.721 +02:00 [INF] HTTP OPTIONS /hubs/notifications/negotiate responded 204 in 0.6993 ms
2026-03-13 19:44:05.165 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 4.9250 ms
2026-03-13 19:44:05.189 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0708 ms
2026-03-13 19:44:06.210 +02:00 [INF] HTTP OPTIONS /api/services responded 204 in 0.0524 ms
2026-03-13 19:44:06.255 +02:00 [INF] HTTP POST /hubs/notifications/negotiate responded 200 in 1.5650 ms
2026-03-13 19:44:06.384 +02:00 [INF] HTTP OPTIONS /api/skills responded 204 in 0.0564 ms
2026-03-13 19:44:06.789 +02:00 [INF] HTTP GET /api/bio responded 200 in 588.1035 ms
2026-03-13 19:44:07.389 +02:00 [INF] HTTP OPTIONS /api/experiences responded 204 in 0.0646 ms
2026-03-13 19:44:07.393 +02:00 [INF] HTTP GET /api/projects/featured responded 200 in 1.0004 ms
2026-03-13 19:44:07.421 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.0561 ms
2026-03-13 19:44:07.471 +02:00 [INF] HTTP POST /hubs/notifications/negotiate responded 200 in 0.8844 ms
2026-03-13 19:44:07.537 +02:00 [INF] HTTP GET /api/services responded 200 in 13.2688 ms
2026-03-13 19:44:07.624 +02:00 [INF] HTTP GET /api/bio responded 200 in 180.2890 ms
2026-03-13 19:44:07.785 +02:00 [INF] HTTP GET /api/skills responded 200 in 1.5729 ms
2026-03-13 19:44:07.975 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 465.8160 ms
2026-03-13 19:44:07.976 +02:00 [INF] HTTP GET /api/experiences responded 200 in 98.8063 ms
2026-03-13 19:44:10.618 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 1.4270 ms
2026-03-13 19:44:10.660 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 4.2374 ms
2026-03-13 19:44:16.777 +02:00 [INF] HTTP OPTIONS /api/experiences responded 204 in 0.0509 ms
2026-03-13 19:44:16.795 +02:00 [INF] HTTP OPTIONS /api/references responded 204 in 0.0423 ms
